Trial,1,Sim Type,5,Distance Weight,0.97,Random Seed,15,Min Iterations,2500,Distance cost,0.41426236034376673,Manip Cost,0.12488156001388975,Total cost,0.4033865014278967,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Joint 4: ,0.5,0.714,0.92,0.821,0.917
Joint 5: ,1.2,0.892,0.81,0.693,0.671
Joint 6: ,0.0,-0.958,-1.31,-1.76,-1.587
Trial,16,Sim Type,5,Distance Weight,0.97,Random Seed,240,Min Iterations,2500,Distance cost,0.40147274706118086,Manip Cost,0.16413201415524986,Total cost,0.3914054005674532,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,5.80473549e-11,0.0,4.020957071e-11,0.0
Distance to Last Node,0.0,0.05,0.118,0.123,0.094
Total Cost,0.0,0.05066,0.17078,0.2957,0.39141
Local Manip Cost,0.0,0.0,0.28185751549179205,0.24774812883665034,0.2910544264478067
Joint 0: ,-0.3,0.126,-0.09,0.221,0.323
Joint 1: ,0.3,0.739,0.487,0.674,0.837
Joint 2: ,0.4,0.492,0.496,0.296,0.302
Joint 3: ,1.2,1.184,1.268,1.086,0.994
Joint 4: ,0.5,0.893,0.728,0.655,0.701
Joint 5: ,1.2,0.805,0.8,0.728,0.61
Joint 6: ,0.0,0.393,0.88,1.649,1.634
Trial,17,Sim Type,5,Distance Weight,0.97,Random Seed,255,Min Iterations,2500,Distance cost,0.40050717644309003,Manip Cost,0.10019102830741222,Total cost,0.3896957779253673,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.085,0.111,0.089,0.098
Total Cost,0.0,0.08583,0.19819,0.28923,0.3897
Local Manip Cost,0.0,0.0,0.0,0.218415314712558,0.2825398268245031
Joint 0: ,-0.3,-0.174,0.02,0.133,0.386
Joint 1: ,0.3,0.392,0.541,0.703,0.807
Joint 2: ,0.4,0.4,0.334,0.358,0.162
Joint 3: ,1.2,1.253,1.255,1.144,1.056
Joint 4: ,0.5,0.578,0.69,0.742,0.954
Joint 5: ,1.2,1.102,0.867,0.834,0.547
Joint 6: ,0.0,0.173,1.037,0.99,1.346
Trial,18,Sim Type,5,Distance Weight,0.97,Random Seed,270,Min Iterations,2500,Distance cost,0.3986785406119275,Manip Cost,0.050545334183357035,Total cost,0.38732272459557854,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,0.0,4.090467709e-11
Distance to Last Node,0.0,0.084,0.107,0.123,0.067
Total Cost,0.0,0.08523,0.19327,0.31841,0.38732
Local Manip Cost,0.0,0.0,0.0,0.0,0.2527266709167852
Joint 0: ,-0.3,0.003,0.307,0.377,0.43
Joint 1: ,0.3,0.381,0.487,0.721,0.847
Joint 2: ,0.4,0.142,-0.017,0.034,0.029
Joint 3: ,1.2,1.198,1.201,0.995,0.918
Joint 4: ,0.5,0.688,0.565,0.746,0.912
Joint 5: ,1.2,1.071,0.799,0.906,0.808
Joint 6: ,0.0,1.021,1.194,1.477,1.728
Trial,19,Sim Type,5,Distance Weight,0.97,Random Seed,285,Min Iterations,2500,Distance cost,0.4044082368735872,Manip Cost,0.1603833545449831,Total cost,0.39422180025644177,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.07515313981935885,4.295579762e-11
Distance to Last Node,0.0,0.05,0.097,0.122,0.118
Total Cost,0.0,0.05066,0.14926,0.27366,0.39422
Local Manip Cost,0.0,0.0,0.3276427453301697,0.2553101252049924,0.2189639021897534
Joint 0: ,-0.3,0.221,-0.147,0.072,0.272
Joint 1: ,0.3,0.834,0.501,0.653,0.869
Joint 2: ,0.4,0.37,0.444,0.4,0.314
Joint 3: ,1.2,1.08,1.301,1.258,1.048
Joint 4: ,0.5,1.003,0.842,1.096,1.198
Joint 5: ,1.2,0.668,0.906,0.847,0.695
Joint 6: ,0.0,0.503,0.927,0.943,1.32
Trial,20,Sim Type,5,Distance Weight,0.97,Random Seed,300,Min Iterations,2500,Distance cost,0.4126962071252255,Manip Cost,0.04433341329392763,Total cost,0.4008642078569283,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,0.0,0.04049151931741927
Distance to Last Node,0.0,0.08,0.118,0.113,0.083
Total Cost,0.0,0.08138,0.20124,0.31606,0.40086
Local Manip Cost,0.0,0.0,0.0,0.0,0.22166706646963816
Joint 0: ,-0.3,-0.206,0.253,0.415,0.468
Joint 1: ,0.3,0.363,0.511,0.653,0.799
Joint 2: ,0.4,0.363,0.022,-0.013,-0.002
Joint 3: ,1.2,1.373,1.179,1.099,1.045
Joint 4: ,0.5,0.931,0.796,0.921,1.036
Joint 5: ,1.2,0.877,0.754,0.738,0.597
Joint 6: ,0.0,0.99,1.744,2.316,2.097
Trial,21,Sim Type,5,Distance Weight,0.97,Random Seed,315,Min Iterations,2500,Distance cost,0.4264073631194502,Manip Cost,0.18225231889823043,Total cost,0.4159465541475807,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.0,0.0,4.090683071e-11
Distance to Last Node,0.0,0.112,0.05,0.108,0.12,0.017
Total Cost,0.0,0.11389,0.16497,0.27548,0.39848,0.41595
Local Manip Cost,0.0,0.0,0.2465095450230169,0.27631127622143886,0.2972474672306151,0.2734456249143117
Joint 0: ,-0.3,0.47,0.557,0.558,0.545,0.559
Joint 1: ,0.3,0.565,0.654,0.662,0.823,0.847
Joint 2: ,0.4,-0.251,-0.172,-0.368,-0.175,-0.167
Joint 3: ,1.2,1.024,0.914,0.99,0.859,0.832
Joint 4: ,0.5,0.426,0.536,0.473,0.651,0.658
Joint 5: ,1.2,1.062,0.952,1.007,0.887,0.866
Joint 6: ,0.0,1.005,1.084,1.775,1.83,1.83
Trial,22,Sim Type,5,Distance Weight,0.97,Random Seed,330,Min Iterations,2500,Distance cost,0.4082825229951854,Manip Cost,0.03633775789021249,Total cost,0.39647912944947195,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,1.0,0.0,0.0
Distance to Last Node,0.0,0.041,0.098,0.085,0.116,0.052
Total Cost,0.0,0.0413,0.14018,0.2265,0.34374,0.39648
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.21802654734127494
Joint 0: ,-0.3,0.491,0.601,0.576,0.501,0.554
Joint 1: ,0.3,0.325,0.448,0.55,0.719,0.822
Joint 2: ,0.4,-0.495,-0.489,-0.388,-0.126,-0.164
Joint 3: ,1.2,1.19,1.166,1.198,1.039,0.92
Joint 4: ,0.5,0.395,0.381,0.546,0.734,0.795
Joint 5: ,1.2,1.063,1.085,0.885,0.838,0.757
Joint 6: ,0.0,1.241,1.304,2.262,2.058,1.995
Trial,23,Sim Type,5,Distance Weight,0.97,Random Seed,345,Min Iterations,2500,Distance cost,N/A,Manip Cost,N/A,Total cost,N/A,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Trial,24,Sim Type,5,Distance Weight,0.97,Random Seed,360,Min Iterations,2500,Distance cost,0.4066829191168935,Manip Cost,0.1891245652508629,Total cost,0.3967898434515747,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,2.664612735e-11,4.089542902e-11,0.0
Distance to Last Node,0.0,0.099,0.068,0.117,0.106
Total Cost,0.0,0.10017,0.16942,0.28848,0.39679
Local Manip Cost,0.0,0.0,0.3148316858294905,0.29334853535535177,0.3374426050694722
Joint 0: ,-0.3,0.575,0.231,0.36,0.467
Joint 1: ,0.3,0.732,0.577,0.723,0.871
Joint 2: ,0.4,0.307,-0.074,-0.068,-0.036
Joint 3: ,1.2,0.761,0.934,0.931,0.814
Joint 4: ,0.5,1.13,0.698,0.717,0.77
Joint 5: ,1.2,0.898,1.244,1.066,0.932
Joint 6: ,0.0,1.04,2.234,2.155,2.045
Trial,25,Sim Type,5,Distance Weight,0.97,Random Seed,375,Min Iterations,2500,Distance cost,0.40680565952375464,Manip Cost,0.17228657934707733,Total cost,0.39670410440419335,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.05,0.112,0.047,0.049,0.109,0.023
Total Cost,0.0,0.05066,0.16394,0.21234,0.26196,0.37335,0.3967
Local Manip Cost,0.0,0.0,0.0,0.2688679946921508,0.2820898243260974,0.3114051175934518,0.34364311881784126
Joint 0: ,-0.3,-0.13,-0.058,0.104,0.266,0.384,0.405
Joint 1: ,0.3,0.444,0.535,0.597,0.66,0.853,0.887
Joint 2: ,0.4,0.479,0.457,0.339,0.221,0.189,0.196
Joint 3: ,1.2,1.095,1.102,1.009,0.916,0.782,0.763
Joint 4: ,0.5,0.641,0.609,0.486,0.363,0.393,0.401
Joint 5: ,1.2,1.054,1.112,1.101,1.089,0.973,0.932
Joint 6: ,0.0,-0.079,-0.691,-1.477,-2.262,-2.309,-2.309
Trial,26,Sim Type,5,Distance Weight,0.97,Random Seed,390,Min Iterations,2500,Distance cost,0.4120005256689234,Manip Cost,0.09957896519441019,Total cost,0.4008713074790256,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,0.0,4.120361186e-11,4.428196998e-11
Distance to Last Node,0.0,0.053,0.056,0.06,0.118,0.108
Total Cost,0.0,0.05361,0.10987,0.17079,0.29059,0.40087
Local Manip Cost,0.0,0.0,0.0,0.0,0.2786363412368886,0.3188374499295726
Joint 0: ,-0.3,-0.137,-0.134,-0.116,-0.002,0.191
Joint 1: ,0.3,0.394,0.482,0.579,0.771,0.898
Joint 2: ,0.4,0.248,0.376,0.501,0.595,0.576
Joint 3: ,1.2,1.168,1.162,1.163,1.133,1.005
Joint 4: ,0.5,0.6,0.566,0.547,0.515,0.619
Joint 5: ,1.2,1.235,1.092,0.953,0.774,0.582
Joint 6: ,0.0,0.99,-0.126,-1.28,-2.388,-2.231
Trial,27,Sim Type,5,Distance Weight,0.97,Random Seed,405,Min Iterations,2500,Distance cost,0.4250454409924386,Manip Cost,0.03991702372089406,Total cost,0.412803074231182,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,1.0,4.109125962e-11,0.0
Distance to Last Node,0.0,0.094,0.061,0.106,0.111,0.035
Total Cost,0.0,0.09494,0.15677,0.26386,0.37649,0.4128
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.23950214232536438
Joint 0: ,-0.3,-0.169,0.071,0.424,0.536,0.52
Joint 1: ,0.3,0.428,0.439,0.532,0.746,0.816
Joint 2: ,0.4,0.45,0.247,-0.017,-0.152,-0.098
Joint 3: ,1.2,1.184,1.204,1.136,0.99,0.951
Joint 4: ,0.5,0.573,0.591,0.627,0.799,0.838
Joint 5: ,1.2,1.119,1.082,0.985,0.755,0.719
Joint 6: ,0.0,0.079,-1.044,-2.136,-2.293,-2.34
Trial,28,Sim Type,5,Distance Weight,0.97,Random Seed,420,Min Iterations,2500,Distance cost,0.41598784323485843,Manip Cost,0.03507737067907173,Total cost,0.40394596073106676,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,1.0,0.0,4.116667522e-11
Distance to Last Node,0.0,0.058,0.066,0.081,0.115,0.078
Total Cost,0.0,0.05874,0.12596,0.20797,0.32483,0.40395
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.2104642240744304
Joint 0: ,-0.3,-0.083,0.264,0.593,0.493,0.555
Joint 1: ,0.3,0.342,0.419,0.567,0.699,0.811
Joint 2: ,0.4,0.244,-0.111,-0.452,-0.15,-0.112
Joint 3: ,1.2,1.219,1.215,1.165,1.058,0.929
Joint 4: ,0.5,0.468,0.419,0.381,0.574,0.619
Joint 5: ,1.2,1.187,1.096,0.952,0.817,0.691
Joint 6: ,0.0,0.9,1.746,2.576,3.22,3.323
Trial,29,Sim Type,5,Distance Weight,0.97,Random Seed,435,Min Iterations,2500,Distance cost,0.39938416390166254,Manip Cost,0.11351081224817064,Total cost,0.3887626716099187,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.107,0.085,0.119,0.072
Total Cost,0.0,0.10803,0.19402,0.31552,0.38876
Local Manip Cost,0.0,0.0,0.0,0.2576577939889413,0.3098962672519119
Joint 0: ,-0.3,0.377,0.165,0.043,0.252
Joint 1: ,0.3,0.412,0.523,0.803,0.888
Joint 2: ,0.4,-0.233,0.172,0.608,0.425
Joint 3: ,1.2,1.112,1.155,1.151,0.971
Joint 4: ,0.5,0.383,0.542,0.885,0.779
Joint 5: ,1.2,1.163,0.964,0.655,0.648
Joint 6: ,0.0,1.068,-0.248,-1.346,-0.464
Trial,30,Sim Type,5,Distance Weight,0.97,Random Seed,450,Min Iterations,2500,Distance cost,0.4257339246929294,Manip Cost,0.10442214073800495,Total cost,0.41429558838617836,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.071,0.079,0.117,0.102,0.038
Total Cost,0.0,0.07214,0.15242,0.27095,0.37522,0.4143
Local Manip Cost,0.0,0.0,0.0,0.0,0.26113524333046284,0.36539760109756686
Joint 0: ,-0.3,0.118,-0.157,0.054,0.168,0.191
Joint 1: ,0.3,0.326,0.473,0.653,0.856,0.917
Joint 2: ,0.4,0.156,0.51,0.437,0.515,0.504
Joint 3: ,1.2,1.324,1.25,1.216,1.082,1.017
Joint 4: ,0.5,0.323,0.784,0.911,1.011,1.01
Joint 5: ,1.2,1.342,1.041,0.931,0.779,0.682
Joint 6: ,0.0,1.021,1.603,1.524,1.603,1.604
